时间,车辆编号,往行1/复行0,站点号,前门0/后门1,上车人数,下车人数
2018/11/1 9:00,4920,0,15,0,0,0
2018/11/1 9:01,4929,0,15,0,2,0
2018/11/1 9:01,4929,0,15,1,0,0
2018/11/1 9:01,4913,0,13,0,0,0
2018/11/1 9:01,4917,0,15,0,0,0
2018/11/1 9:01,4912,1,4,0,18,2
2018/11/1 9:01,4913,0,13,1,0,3
2018/11/1 9:01,4917,0,15,1,0,18
2018/11/1 9:01,4912,1,4,1,10,11
2018/11/1 9:01,4910,0,4,0,1,0
2018/11/1 9:01,4935,0,23,0,0,0
2018/11/1 9:01,4910,0,4,1,0,1
2018/11/1 9:01,4935,0,23,1,0,1
2018/11/1 9:01,4926,0,21,0,1,0
2018/11/1 9:01,4928,0,21,0,0,0
2018/11/1 9:01,4926,0,21,1,0,1
2018/11/1 9:01,4911,1,22,0,1,1
2018/11/1 9:01,4911,1,22,1,0,8
2018/11/1 9:02,4937,1,13,0,0,0
2018/11/1 9:02,4937,1,13,1,0,6
2018/11/1 9:02,4930,0,7,0,13,0
2018/11/1 9:02,4933,1,2,0,3,1
2018/11/1 9:02,4933,1,2,1,0,0
2018/11/1 9:02,4935,1,1,0,0,1
2018/11/1 9:02,4938,0,3,0,2,0
2018/11/1 9:02,4938,0,3,1,0,1
2018/11/1 9:02,4912,1,5,0,0,0
2018/11/1 9:02,4912,1,5,1,0,1
2018/11/1 9:02,4934,1,18,0,1,0
2018/11/1 9:02,4913,0,14,0,1,1
2018/11/1 9:02,4913,0,14,1,0,5
2018/11/1 9:02,4934,1,18,1,0,0
2018/11/1 9:02,4921,1,16,0,2,1
2018/11/1 9:02,4920,0,16,0,4,2
2018/11/1 9:02,4921,1,16,1,0,2
2018/11/1 9:02,4935,1,1,0,0,0
2018/11/1 9:02,4910,0,5,0,1,0
2018/11/1 9:02,4910,0,5,1,0,0
2018/11/1 9:02,4920,0,16,1,1,17
2018/11/1 9:02,4935,1,1,1,0,5
2018/11/1 9:03,4923,1,16,0,0,0
2018/11/1 9:03,4914,0,10,0,3,1
2018/11/1 9:03,4914,0,10,1,1,2
2018/11/1 9:03,4923,1,16,1,0,5
2018/11/1 9:03,4911,1,23,0,0,0
2018/11/1 9:03,4911,1,23,1,0,0
2018/11/1 9:03,4935,1,1,0,0,0
2018/11/1 9:03,4937,1,14,0,0,0
2018/11/1 9:03,4916,0,1,0,7,2
2018/11/1 9:03,4935,1,1,1,0,0
2018/11/1 9:03,4916,0,1,1,4,5
2018/11/1 9:03,4912,1,6,0,2,0
2018/11/1 9:03,4926,0,22,0,0,0
2018/11/1 9:03,4926,0,22,1,0,12
2018/11/1 9:03,4928,0,22,0,0,0
2018/11/1 9:03,4935,1,1,0,0,0
2018/11/1 9:03,4938,0,4,0,5,1
2018/11/1 9:03,4910,0,6,0,1,0
2018/11/1 9:03,4910,0,6,1,0,0
2018/11/1 9:03,4914,0,11,0,3,0
2018/11/1 9:04,4933,1,3,0,11,0
2018/11/1 9:04,4914,0,11,1,0,1
2018/11/1 9:04,4933,1,3,1,0,0
2018/11/1 9:04,4913,0,15,0,0,0
2018/11/1 9:04,4929,0,16,0,3,0
2018/11/1 9:04,4917,0,16,0,0,0
2018/11/1 9:04,4930,0,8,0,6,1
2018/11/1 9:04,4917,0,16,1,0,2
2018/11/1 9:04,4930,0,8,1,0,7
2018/11/1 9:04,4935,1,1,0,0,0
2018/11/1 9:04,4935,1,1,1,0,0
2018/11/1 9:04,4934,1,19,0,0,0
2018/11/1 9:04,4934,1,19,1,0,0
2018/11/1 9:04,4916,0,2,0,6,1
2018/11/1 9:04,4916,0,2,1,0,0
2018/11/1 9:04,4935,1,1,0,0,0
2018/11/1 9:04,4935,1,1,1,0,0
2018/11/1 9:04,4926,0,23,0,0,0
2018/11/1 9:05,4937,1,15,0,0,0
2018/11/1 9:05,4937,1,15,1,0,1
2018/11/1 9:05,4928,0,23,0,0,0
2018/11/1 9:05,4928,0,23,1,0,10
2018/11/1 9:05,4929,0,17,0,0,0
2018/11/1 9:05,4922,1,1,0,17,1
2018/11/1 9:05,4917,0,17,0,0,0
2018/11/1 9:05,4922,1,1,1,0,0
2018/11/1 9:05,4914,0,12,0,7,1
2018/11/1 9:05,4917,0,17,1,0,5
2018/11/1 9:05,4914,0,12,1,0,3
2018/11/1 9:05,4938,0,5,0,0,0
2018/11/1 9:05,4938,0,5,1,0,0
2018/11/1 9:06,4926,1,1,0,0,0
2018/11/1 9:06,4926,1,1,1,0,3
2018/11/1 9:06,4910,0,7,0,2,0
2018/11/1 9:06,4928,1,1,0,0,0
2018/11/1 9:06,4928,1,1,1,0,1
2018/11/1 9:06,4921,1,17,0,1,0
2018/11/1 9:06,4921,1,17,1,0,0
2018/11/1 9:06,4918,0,1,0,4,1
2018/11/1 9:06,4933,1,4,0,11,1
2018/11/1 9:06,4920,0,17,0,5,0
2018/11/1 9:06,4933,1,4,1,0,0
2018/11/1 9:06,4934,1,20,0,0,0
2018/11/1 9:06,4923,1,17,0,0,0
2018/11/1 9:06,4934,1,20,1,0,0
2018/11/1 9:06,4918,0,1,1,0,0
2018/11/1 9:06,4913,0,16,0,0,0
2018/11/1 9:06,4938,0,6,0,2,0
2018/11/1 9:06,4913,0,16,1,0,4
2018/11/1 9:06,4938,0,6,1,0,0
2018/11/1 9:06,4926,1,1,0,0,0
2018/11/1 9:06,4928,1,1,0,0,0
2018/11/1 9:06,4926,1,1,1,0,0
2018/11/1 9:06,4928,1,1,1,0,0
2018/11/1 9:06,4916,0,3,0,0,0
2018/11/1 9:06,4914,0,13,0,5,0
2018/11/1 9:06,4920,0,18,0,0,0
2018/11/1 9:06,4914,0,13,1,1,3
2018/11/1 9:06,4916,0,3,1,0,0
2018/11/1 9:06,4918,0,1,0,2,0
2018/11/1 9:06,4912,1,7,0,13,2
2018/11/1 9:06,4920,0,18,1,1,25
2018/11/1 9:07,4912,1,7,1,2,19
2018/11/1 9:07,4934,1,21,0,0,0
2018/11/1 9:07,4934,1,21,1,0,0
2018/11/1 9:07,4928,1,1,0,0,0
2018/11/1 9:07,4922,1,2,0,3,0
2018/11/1 9:07,4928,1,1,1,0,0
2018/11/1 9:07,4922,1,2,1,0,0
2018/11/1 9:07,4918,0,1,0,0,0
2018/11/1 9:07,4918,0,1,1,0,1
2018/11/1 9:07,4913,0,17,0,0,0
2018/11/1 9:07,4929,0,18,0,4,0
2018/11/1 9:07,4929,0,18,1,0,0
2018/11/1 9:07,4933,1,5,0,0,0
2018/11/1 9:07,4917,0,18,0,4,0
2018/11/1 9:07,4933,1,5,1,0,0
2018/11/1 9:07,4917,0,18,1,0,2
2018/11/1 9:07,4928,1,1,0,0,1
2018/11/1 9:07,4928,1,1,1,0,0
2018/11/1 9:07,4930,0,9,0,8,0
2018/11/1 9:07,4937,1,16,0,0,0
2018/11/1 9:07,4930,0,9,1,0,2
2018/11/1 9:07,4937,1,16,1,0,7
2018/11/1 9:08,4910,0,8,0,4,2
2018/11/1 9:08,4933,1,6,0,0,0
2018/11/1 9:08,4933,1,6,1,0,0
2018/11/1 9:08,4914,0,14,0,1,2
2018/11/1 9:08,4914,0,14,1,1,10
2018/11/1 9:08,4920,0,0,0,0,0
2018/11/1 9:08,4920,0,0,1,0,0
2018/11/1 9:08,4916,0,4,0,5,1
2018/11/1 9:08,4916,0,4,1,0,2
2018/11/1 9:08,4929,0,19,0,5,0
2018/11/1 9:08,4917,0,19,0,0,0
2018/11/1 9:09,4922,1,3,0,17,1
2018/11/1 9:09,4921,1,18,0,3,0
2018/11/1 9:09,4921,1,18,1,0,4
2018/11/1 9:09,4922,1,3,1,0,1
2018/11/1 9:09,4920,1,1,0,0,0
2018/11/1 9:09,4920,1,1,1,0,2
2018/11/1 9:09,4920,1,1,0,0,0
2018/11/1 9:09,4923,1,18,0,0,0
2018/11/1 9:09,4938,0,7,0,10,0
2018/11/1 9:09,4912,1,8,0,4,1
2018/11/1 9:09,4938,0,7,1,0,3
2018/11/1 9:09,4923,1,18,1,0,4
2018/11/1 9:09,4918,0,2,0,3,0
2018/11/1 9:09,4937,1,17,0,0,0
2018/11/1 9:09,4937,1,17,1,0,2
2018/11/1 9:09,4918,0,2,1,0,0
2018/11/1 9:09,4916,0,5,0,2,0
2018/11/1 9:09,4916,0,5,1,0,1
2018/11/1 9:09,4913,0,18,0,1,0
2018/11/1 9:10,4913,0,18,1,0,7
2018/11/1 9:10,4910,0,9,0,4,0
2018/11/1 9:10,4914,0,15,0,6,0
2018/11/1 9:10,4914,0,15,1,1,9
2018/11/1 9:10,4910,0,9,1,0,3
2018/11/1 9:10,4934,1,22,0,0,0
2018/11/1 9:10,4934,1,22,1,0,0
2018/11/1 9:10,4920,1,2,0,0,0
2018/11/1 9:10,4917,0,20,0,0,0
2018/11/1 9:10,4912,1,9,0,4,0
2018/11/1 9:10,4917,0,20,1,0,0
2018/11/1 9:10,4912,1,9,1,3,5
2018/11/1 9:10,4927,1,1,0,10,0
2018/11/1 9:10,4927,1,1,1,0,0
2018/11/1 9:10,4930,0,10,0,3,0
2018/11/1 9:10,4916,0,6,0,3,0
2018/11/1 9:10,4916,0,6,1,0,0
2018/11/1 9:11,4938,0,8,0,6,0
2018/11/1 9:11,4913,0,19,0,2,1
2018/11/1 9:11,4938,0,8,1,0,1
2018/11/1 9:11,4913,0,19,1,0,0
2018/11/1 9:11,4921,1,19,0,3,0
2018/11/1 9:11,4921,1,19,1,0,2
2018/11/1 9:11,4923,1,19,0,2,1
2018/11/1 9:11,4923,1,19,1,0,1
2018/11/1 9:11,4918,0,3,0,3,0
2018/11/1 9:11,4918,0,3,1,0,0
2018/11/1 9:11,4917,0,21,0,2,0
2018/11/1 9:11,4933,1,7,0,2,1
2018/11/1 9:11,4914,0,16,0,1,0
2018/11/1 9:11,4917,0,21,1,0,2
2018/11/1 9:11,4914,0,16,1,0,4
2018/11/1 9:11,4933,1,7,1,0,0
2018/11/1 9:11,4929,0,21,0,0,0
2018/11/1 9:11,4920,1,3,0,7,2
2018/11/1 9:11,4919,0,1,0,14,9
2018/11/1 9:11,4919,0,1,1,0,3
2018/11/1 9:11,4937,1,18,0,0,0
2018/11/1 9:11,4912,1,10,0,3,0
2018/11/1 9:11,4937,1,18,1,0,2
2018/11/1 9:11,4924,0,1,0,4,5
2018/11/1 9:11,4924,0,1,1,3,6
2018/11/1 9:12,4922,1,4,0,15,1
2018/11/1 9:12,4930,0,11,0,2,0
2018/11/1 9:12,4922,1,4,1,1,0
2018/11/1 9:12,4930,0,11,1,0,2
2018/11/1 9:12,4934,1,23,0,0,0
2018/11/1 9:12,4910,0,10,0,1,0
2018/11/1 9:12,4934,1,23,1,0,0
2018/11/1 9:12,4938,0,9,0,7,0
2018/11/1 9:12,4938,0,9,1,0,4
2018/11/1 9:12,4913,0,20,0,0,0
2018/11/1 9:12,4925,0,1,0,104,6
2018/11/1 9:12,4913,0,20,1,0,0
2018/11/1 9:12,4925,0,1,1,1,133
2018/11/1 9:12,4914,0,17,0,1,1
2018/11/1 9:12,4914,0,17,1,0,2
2018/11/1 9:13,4927,1,2,0,7,0
2018/11/1 9:13,4927,1,2,1,0,0
2018/11/1 9:13,4910,0,11,0,0,0
2018/11/1 9:13,4922,1,5,0,0,0
2018/11/1 9:13,4921,1,20,0,0,0
2018/11/1 9:13,4912,1,11,0,3,1
2018/11/1 9:13,4921,1,20,1,0,4
2018/11/1 9:13,4912,1,11,1,0,26
2018/11/1 9:13,4923,1,20,0,1,0
2018/11/1 9:13,4918,0,4,0,2,0
2018/11/1 9:13,4916,0,7,0,2,1
2018/11/1 9:13,4918,0,4,1,0,2
2018/11/1 9:13,4916,0,7,1,0,0
2018/11/1 9:13,4917,0,22,0,3,0
2018/11/1 9:13,4920,1,4,0,6,0
2018/11/1 9:13,4919,0,2,0,2,0
2018/11/1 9:13,4930,0,12,0,11,0
2018/11/1 9:13,4919,0,2,1,0,0
2018/11/1 9:13,4917,0,22,1,0,8
2018/11/1 9:13,4913,0,21,0,1,0
2018/11/1 9:13,4920,1,4,1,0,2
2018/11/1 9:13,4913,0,21,1,0,2
2018/11/1 9:13,4929,0,22,0,0,0
2018/11/1 9:13,4929,0,22,1,0,0
2018/11/1 9:13,4921,1,21,0,0,0
2018/11/1 9:13,4937,1,19,0,0,0
2018/11/1 9:14,4924,0,1,0,2,0
2018/11/1 9:14,4922,1,6,0,0,0
2018/11/1 9:14,4922,1,6,1,0,7
2018/11/1 9:14,4923,1,21,0,0,0
2018/11/1 9:14,4923,1,21,1,0,3
2018/11/1 9:14,4921,1,21,1,0,0
2018/11/1 9:14,4912,1,12,0,0,0
2018/11/1 9:14,4924,0,1,0,2,0
2018/11/1 9:14,4924,0,1,1,0,0
2018/11/1 9:14,4927,1,3,0,21,0
2018/11/1 9:14,4918,0,5,0,2,0
2018/11/1 9:14,4924,0,1,0,1,0
2018/11/1 9:14,4914,0,18,0,0,0
2018/11/1 9:14,4911,0,1,0,4,6
2018/11/1 9:14,4914,0,18,1,1,11
2018/11/1 9:15,4910,0,12,0,1,0
2018/11/1 9:15,4917,0,23,0,0,0
2018/11/1 9:15,4927,1,3,1,0,1
2018/11/1 9:15,4918,0,5,1,0,0
2018/11/1 9:15,4924,0,1,1,0,0
2018/11/1 9:15,4910,0,12,1,0,1
2018/11/1 9:15,4933,1,8,0,2,1
2018/11/1 9:15,4933,1,8,1,0,2
2018/11/1 9:15,4933,1,9,0,4,1
2018/11/1 9:15,4933,1,9,1,1,2
2018/11/1 9:15,4920,1,5,0,1,0
2018/11/1 9:15,4938,0,10,0,1,0
2018/11/1 9:15,4920,1,5,1,0,0
2018/11/1 9:15,4938,0,10,1,0,0
2018/11/1 9:15,4911,0,1,0,0,1
2018/11/1 9:15,4924,0,1,0,3,0
2018/11/1 9:15,4911,0,1,1,2,9
2018/11/1 9:15,4933,1,10,0,2,0
2018/11/1 9:15,4933,1,10,1,1,5
2018/11/1 9:15,4929,0,23,0,0,0
2018/11/1 9:15,4916,0,8,0,5,2
2018/11/1 9:15,4916,0,8,1,0,2
2018/11/1 9:15,4917,1,1,0,0,1
2018/11/1 9:15,4917,1,1,1,0,2
2018/11/1 9:15,4911,0,1,0,2,0
2018/11/1 9:15,4924,0,1,0,0,0
2018/11/1 9:15,4914,0,19,0,3,0
2018/11/1 9:15,4914,0,19,1,0,0
2018/11/1 9:16,4911,0,1,1,0,0
2018/11/1 9:16,4924,0,1,1,0,0
2018/11/1 9:16,4930,0,13,0,2,0
2018/11/1 9:16,4930,0,13,1,0,4
2018/11/1 9:16,4937,1,20,0,0,0
2018/11/1 9:16,4913,0,22,0,1,0
2018/11/1 9:16,4937,1,20,1,0,1
2018/11/1 9:16,4938,0,11,0,1,0
2018/11/1 9:16,4913,0,22,1,0,4
2018/11/1 9:16,4919,0,3,0,2,1
2018/11/1 9:16,4938,0,11,1,0,2
2018/11/1 9:16,4918,0,6,0,1,0
2018/11/1 9:16,4918,0,6,1,0,0
2018/11/1 9:16,4910,0,13,0,0,0
2018/11/1 9:16,4912,1,13,0,6,0
2018/11/1 9:16,4910,0,13,1,0,0
2018/11/1 9:16,4912,1,13,1,1,11
2018/11/1 9:16,4920,1,6,0,3,1
2018/11/1 9:16,4917,1,1,0,0,0
2018/11/1 9:16,4920,1,6,1,0,0
2018/11/1 9:16,4911,0,1,0,1,0
2018/11/1 9:16,4922,1,7,0,4,0
2018/11/1 9:16,4917,1,1,1,0,0
2018/11/1 9:16,4924,0,2,0,0,0
2018/11/1 9:16,4924,0,2,1,0,0
2018/11/1 9:16,4911,0,1,1,0,0
2018/11/1 9:16,4922,1,7,1,0,6
2018/11/1 9:16,4929,1,1,0,0,1
2018/11/1 9:16,4937,1,21,0,0,0
2018/11/1 9:16,4929,1,1,1,0,0
2018/11/1 9:16,4936,1,1,0,17,1
2018/11/1 9:16,4937,1,21,1,0,0
2018/11/1 9:16,4917,1,1,0,0,0
2018/11/1 9:16,4936,1,1,1,0,0
2018/11/1 9:16,4933,1,11,0,5,1
2018/11/1 9:16,4933,1,11,1,0,9
2018/11/1 9:16,4911,0,1,0,0,0
2018/11/1 9:16,4921,1,22,0,2,0
2018/11/1 9:16,4917,1,1,1,0,0
2018/11/1 9:17,4924,0,2,0,5,0
2018/11/1 9:17,4911,0,1,1,0,0
2018/11/1 9:17,4921,1,22,1,0,6
2018/11/1 9:17,4924,0,2,1,0,0
2018/11/1 9:17,4924,0,2,0,5,0
2018/11/1 9:17,4924,0,2,1,0,0
2018/11/1 9:17,4923,1,22,0,3,0
2018/11/1 9:17,4923,1,22,1,0,3
2018/11/1 9:17,4929,1,1,0,0,0
2018/11/1 9:17,4930,0,14,0,6,0
2018/11/1 9:17,4917,1,1,0,0,1
2018/11/1 9:17,4911,0,1,0,1,0
2018/11/1 9:17,4912,1,14,0,3,0
2018/11/1 9:17,4917,1,1,1,0,0
2018/11/1 9:17,4911,0,1,1,0,0
2018/11/1 9:17,4916,0,9,0,5,0
2018/11/1 9:17,4916,0,9,1,0,2
2018/11/1 9:17,4938,0,12,0,8,1
2018/11/1 9:17,4927,1,4,0,19,1
2018/11/1 9:17,4938,0,12,1,0,3
2018/11/1 9:17,4929,1,1,0,0,0
2018/11/1 9:17,4914,0,21,0,0,0
2018/11/1 9:17,4913,0,23,0,0,0
2018/11/1 9:17,4913,0,23,1,0,1
2018/11/1 9:17,4910,0,14,0,1,0
2018/11/1 9:17,4911,0,1,0,5,0
2018/11/1 9:18,4911,0,1,1,0,0
2018/11/1 9:18,4918,0,7,0,1,0
2018/11/1 9:18,4918,0,7,1,0,0
2018/11/1 9:18,4919,0,4,0,3,0
2018/11/1 9:18,4919,0,4,1,0,0
2018/11/1 9:18,4929,1,1,0,0,1
2018/11/1 9:18,4911,0,1,0,2,0
2018/11/1 9:18,4911,0,1,1,0,0
2018/11/1 9:18,4922,1,8,0,2,0
2018/11/1 9:18,4933,1,12,0,0,0
2018/11/1 9:18,4922,1,8,1,0,0
2018/11/1 9:18,4927,1,5,0,0,0
2018/11/1 9:18,4927,1,5,1,0,2
2018/11/1 9:18,4913,1,1,0,0,1
2018/11/1 9:18,4913,1,1,1,0,3
2018/11/1 9:18,4920,1,7,0,1,1
2018/11/1 9:18,4936,1,2,0,8,0
2018/11/1 9:18,4936,1,2,1,0,0
2018/11/1 9:18,4920,1,7,1,0,3
2018/11/1 9:18,4912,1,15,0,1,0
2018/11/1 9:18,4912,1,15,1,0,1
2018/11/1 9:18,4911,0,1,0,0,0
2018/11/1 9:18,4930,0,15,0,2,0
2018/11/1 9:19,4911,0,1,1,0,2
2018/11/1 9:19,4919,0,5,0,0,0
2018/11/1 9:19,4930,0,15,1,0,16
2018/11/1 9:19,4919,0,5,1,0,0
2018/11/1 9:19,4913,1,1,0,0,0
2018/11/1 9:19,4913,1,1,1,0,0
2018/11/1 9:19,4910,0,15,0,0,0
2018/11/1 9:19,4938,0,13,0,5,0
2018/11/1 9:19,4911,0,1,0,0,0
2018/11/1 9:19,4927,1,6,0,0,0
2018/11/1 9:19,4911,0,1,1,0,0
2018/11/1 9:19,4911,0,1,0,0,0
2018/11/1 9:19,4927,1,6,1,0,0
2018/11/1 9:19,4924,0,3,0,1,0
2018/11/1 9:19,4911,0,1,1,0,0
2018/11/1 9:19,4921,1,23,1,0,4
2018/11/1 9:19,4922,1,9,0,4,0
2018/11/1 9:19,4923,1,23,0,0,0
2018/11/1 9:19,4923,1,23,1,0,1
2018/11/1 9:19,4922,1,9,1,0,3
2018/11/1 9:19,4914,0,22,0,1,1
2018/11/1 9:19,4914,0,22,1,1,8
2018/11/1 9:19,4937,1,22,0,0,0
2018/11/1 9:19,4937,1,22,1,0,20
2018/11/1 9:20,4922,1,10,0,1,0
2018/11/1 9:20,4918,0,8,0,3,0
2018/11/1 9:20,4936,1,3,0,17,0
2018/11/1 9:20,4936,1,3,1,0,0
2018/11/1 9:20,4922,1,10,1,0,3
2018/11/1 9:20,4918,0,8,1,0,1
2018/11/1 9:20,4916,0,10,0,9,0
2018/11/1 9:20,4916,0,10,1,0,1
2018/11/1 9:20,4930,0,16,0,3,0
2018/11/1 9:20,4924,0,4,0,2,0
2018/11/1 9:20,4911,0,2,0,2,0
2018/11/1 9:20,4924,0,4,1,0,3
2018/11/1 9:20,4914,0,23,0,0,0
2018/11/1 9:20,4930,0,16,1,0,3
2018/11/1 9:20,4914,0,23,1,0,0
2018/11/1 9:21,4933,1,13,0,9,0
2018/11/1 9:21,4933,1,13,1,0,8
2018/11/1 9:21,4910,0,16,0,0,0
2018/11/1 9:21,4919,0,6,0,2,0
2018/11/1 9:21,4919,0,6,1,0,1
2018/11/1 9:21,4920,1,8,0,0,0
2018/11/1 9:21,4938,0,14,0,0,0
2018/11/1 9:21,4927,1,7,0,4,0
2018/11/1 9:21,4920,1,8,1,0,1
2018/11/1 9:21,4927,1,7,1,0,6
2018/11/1 9:21,4938,0,14,1,0,5
2018/11/1 9:21,4916,0,11,0,2,0
2018/11/1 9:21,4930,0,17,0,0,0
2018/11/1 9:21,4912,1,16,0,5,0
2018/11/1 9:21,4930,0,17,1,0,4
2018/11/1 9:21,4910,0,17,0,0,0
2018/11/1 9:21,4912,1,16,1,0,7
2018/11/1 9:21,4937,1,23,0,0,0
2018/11/1 9:21,4918,0,9,0,6,0
2018/11/1 9:22,4937,1,23,1,0,2
2018/11/1 9:22,4918,0,9,1,1,3
2018/11/1 9:22,4933,1,14,0,4,1
2018/11/1 9:22,4933,1,14,1,0,0
2018/11/1 9:22,4924,0,5,0,3,1
2018/11/1 9:22,4924,0,5,1,0,1
2018/11/1 9:22,4938,0,15,0,4,0
2018/11/1 9:22,4922,1,11,0,1,0
2018/11/1 9:22,4922,1,11,1,0,5
2018/11/1 9:22,4936,1,4,0,8,0
2018/11/1 9:22,4936,1,4,1,0,0
2018/11/1 9:23,4932,1,1,0,189,15
2018/11/1 9:23,4932,1,1,1,4,165
2018/11/1 9:23,4927,1,8,0,3,0
2018/11/1 9:23,4927,1,8,1,0,2
2018/11/1 9:23,4924,0,6,0,0,0
2018/11/1 9:23,4916,0,12,0,11,1
2018/11/1 9:23,4924,0,6,1,0,0
2018/11/1 9:23,4916,0,12,1,0,3
2018/11/1 9:23,4922,1,12,0,0,0
2018/11/1 9:23,4932,1,1,0,0,1
2018/11/1 9:23,4922,1,12,1,0,2
2018/11/1 9:23,4930,0,18,0,1,0
2018/11/1 9:23,4910,0,18,0,0,0
2018/11/1 9:23,4930,0,18,1,1,4
2018/11/1 9:23,4933,1,15,0,1,0
2018/11/1 9:23,4910,0,18,1,0,10
2018/11/1 9:23,4933,1,15,1,0,3
2018/11/1 9:23,4938,0,16,0,0,0
2018/11/1 9:24,4920,1,9,0,4,0
2018/11/1 9:24,4938,0,16,1,0,4
2018/11/1 9:24,4920,1,9,1,0,2
2018/11/1 9:24,4936,1,5,0,1,0
2018/11/1 9:24,4936,1,5,1,0,0
2018/11/1 9:24,4912,1,17,0,1,1
2018/11/1 9:24,4912,1,17,1,1,8
2018/11/1 9:24,4911,0,3,0,3,0
2018/11/1 9:24,4927,1,9,0,2,0
2018/11/1 9:24,4927,1,9,1,0,1
2018/11/1 9:24,4911,0,3,1,0,3
2018/11/1 9:24,4918,0,10,0,2,1
2018/11/1 9:24,4918,0,10,1,0,1
2018/11/1 9:24,4936,1,6,0,0,0
2018/11/1 9:24,4936,1,6,1,0,0
2018/11/1 9:24,4910,0,19,0,0,0
2018/11/1 9:25,4930,0,19,0,3,0
2018/11/1 9:25,4938,0,17,0,0,0
2018/11/1 9:25,4938,0,17,1,0,10
2018/11/1 9:25,4930,0,19,1,0,2
2018/11/1 9:25,4919,0,7,0,3,1
2018/11/1 9:25,4919,0,7,1,0,0
2018/11/1 9:25,4935,1,1,0,12,0
2018/11/1 9:25,4918,0,11,0,0,0
2018/11/1 9:25,4918,0,11,1,0,0
2018/11/1 9:25,4922,1,13,0,1,1
2018/11/1 9:25,4927,1,10,0,3,0
2018/11/1 9:25,4927,1,10,1,0,10
2018/11/1 9:25,4922,1,13,1,0,3
2018/11/1 9:25,4916,0,13,0,3,0
2018/11/1 9:26,4920,1,10,0,0,0
2018/11/1 9:26,4920,1,10,1,0,1
2018/11/1 9:26,4911,0,4,0,3,0
2018/11/1 9:26,4911,0,4,1,0,0
2018/11/1 9:26,4912,1,18,0,0,0
2018/11/1 9:26,4912,1,18,1,1,2
2018/11/1 9:26,4924,0,7,0,2,0
2018/11/1 9:26,4910,0,20,0,0,0
2018/11/1 9:26,4924,0,7,1,0,1
2018/11/1 9:26,4933,1,16,0,1,1
2018/11/1 9:26,4930,0,20,0,0,0
2018/11/1 9:26,4933,1,16,1,0,8
2018/11/1 9:26,4930,0,20,1,0,0
2018/11/1 9:26,4918,0,12,0,0,0
2018/11/1 9:26,4918,0,12,1,0,2
2018/11/1 9:27,4916,0,14,0,0,0
2018/11/1 9:27,4916,0,14,1,1,15
2018/11/1 9:27,4935,1,2,0,1,0
2018/11/1 9:27,4922,1,14,0,3,0
2018/11/1 9:27,4911,0,5,0,3,0
2018/11/1 9:27,4935,1,2,1,0,0
2018/11/1 9:27,4922,1,14,1,0,0
2018/11/1 9:27,4911,0,5,1,0,0
2018/11/1 9:27,4934,0,1,0,0,0
2018/11/1 9:27,4934,0,1,1,0,0
2018/11/1 9:27,4927,1,11,0,0,0
2018/11/1 9:27,4910,0,21,0,0,0
2018/11/1 9:27,4938,0,18,0,2,0
2018/11/1 9:27,4927,1,11,1,0,5
2018/11/1 9:27,4938,0,18,1,0,2
2018/11/1 9:27,4930,0,21,0,0,0
2018/11/1 9:27,4930,0,21,1,0,1
2018/11/1 9:27,4923,0,1,0,0,0
2018/11/1 9:27,4923,0,1,1,0,0
2018/11/1 9:28,4920,1,11,0,1,1
2018/11/1 9:28,4912,1,19,0,0,0
2018/11/1 9:28,4918,0,13,0,1,0
2018/11/1 9:28,4911,0,6,0,0,0
2018/11/1 9:28,4911,0,6,1,0,0
2018/11/1 9:28,4912,1,19,1,1,0
2018/11/1 9:28,4920,1,11,1,0,8
2018/11/1 9:28,4936,1,7,0,8,0
2018/11/1 9:28,4936,1,7,1,0,8
2018/11/1 9:28,4923,0,1,0,0,0
2018/11/1 9:28,4923,0,1,1,0,0
2018/11/1 9:28,4933,1,17,0,0,1
2018/11/1 9:28,4933,1,17,1,0,5
2018/11/1 9:28,4920,1,12,0,0,0
2018/11/1 9:28,4938,0,19,0,0,0
2018/11/1 9:28,4916,0,15,0,1,0
2018/11/1 9:28,4916,0,15,1,0,4
2018/11/1 9:28,4920,1,12,1,0,2
2018/11/1 9:28,4938,0,19,1,0,2
2018/11/1 9:28,4927,1,12,0,5,0
2018/11/1 9:28,4934,0,2,0,4,0
2018/11/1 9:28,4934,0,2,1,0,0
2018/11/1 9:28,4922,1,15,0,0,0
2018/11/1 9:28,4923,0,1,0,0,0
2018/11/1 9:28,4922,1,15,1,0,1
2018/11/1 9:28,4923,0,1,1,0,0
2018/11/1 9:29,4935,1,3,0,12,0
2018/11/1 9:29,4918,0,14,0,1,1
2018/11/1 9:29,4918,0,14,1,0,5
2018/11/1 9:29,4923,0,1,0,0,0
2018/11/1 9:29,4923,0,1,1,0,0
2018/11/1 9:29,4910,0,22,0,1,0
2018/11/1 9:29,4910,0,22,1,0,6
2018/11/1 9:29,4923,0,1,0,2,0
2018/11/1 9:29,4919,0,8,0,8,0
2018/11/1 9:29,4923,0,1,1,0,0
2018/11/1 9:29,4919,0,8,1,0,1
2018/11/1 9:30,4926,1,1,0,19,0
2018/11/1 9:30,4926,1,1,1,0,0
2018/11/1 9:30,4930,0,22,0,0,0
2018/11/1 9:30,4918,0,15,0,0,0
2018/11/1 9:30,4918,0,15,1,0,3
